,track_id,release_date,label,popularity,genres,artist_popularity,followers,bar_mean,bar_stdev,bar_stdev_normalized,bar_max,bar_min,bar_range,bar_range_normalized,bar_diff_stdev,region_5pct_count,region_2pct_count,region_5pct_cumsum,region_2pct_cumsum,bar_count,region_5pct_bar_count,region_2pct_bar_count
16681,1VTf67wIhIxUJFF1YEBatB,1994,Rhino/Warner Records,49,funk::p funk::quiet storm::soul,63,194608,3.2238681000000002,0.1975254101986155,0.061269693446396115,3.33889,1.67117,1.66772,0.5173040423086788,0.2860540093257802,6,13,2,9,100,22,20
16701,1VTf67wIhIxUJFF1YEBatB,1994,Rhino/Warner Records,49,funk::p funk::quiet storm::soul,63,194608,3.2238681000000002,0.1975254101986155,0.061269693446396115,3.33889,1.67117,1.66772,0.5173040423086788,0.2860540093257802,6,13,3,10,100,1,1
16702,1VTf67wIhIxUJFF1YEBatB,1994,Rhino/Warner Records,49,funk::p funk::quiet storm::soul,63,194608,3.2238681000000002,0.1975254101986155,0.061269693446396115,3.33889,1.67117,1.66772,0.5173040423086788,0.2860540093257802,6,13,4,11,100,13,13
16715,1VTf67wIhIxUJFF1YEBatB,1994,Rhino/Warner Records,49,funk::p funk::quiet storm::soul,63,194608,3.2238681000000002,0.1975254101986155,0.061269693446396115,3.33889,1.67117,1.66772,0.5173040423086788,0.2860540093257802,6,13,5,12,100,1,1
16716,1VTf67wIhIxUJFF1YEBatB,1994,Rhino/Warner Records,49,funk::p funk::quiet storm::soul,63,194608,3.2238681000000002,0.1975254101986155,0.061269693446396115,3.33889,1.67117,1.66772,0.5173040423086788,0.2860540093257802,6,13,6,13,100,23,23
16739,1XsKhvHBBBGSXcCn4SGc2h,2013,Xylos,19,shimmer pop,19,4359,1.8842482882882878,0.04515360154514751,0.02396372167394484,1.90492,1.42247,0.48245000000000005,0.2560437512395318,0.06134437582551302,2,4,0,0,111,4,1
16740,1XsKhvHBBBGSXcCn4SGc2h,2013,Xylos,19,shimmer pop,19,4359,1.8842482882882878,0.04515360154514751,0.02396372167394484,1.90492,1.42247,0.48245000000000005,0.2560437512395318,0.06134437582551302,2,4,0,1,111,4,3
16743,1XsKhvHBBBGSXcCn4SGc2h,2013,Xylos,19,shimmer pop,19,4359,1.8842482882882878,0.04515360154514751,0.02396372167394484,1.90492,1.42247,0.48245000000000005,0.2560437512395318,0.06134437582551302,2,4,1,2,111,1,1
16744,1XsKhvHBBBGSXcCn4SGc2h,2013,Xylos,19,shimmer pop,19,4359,1.8842482882882878,0.04515360154514751,0.02396372167394484,1.90492,1.42247,0.48245000000000005,0.2560437512395318,0.06134437582551302,2,4,2,3,111,106,2
16746,1XsKhvHBBBGSXcCn4SGc2h,2013,Xylos,19,shimmer pop,19,4359,1.8842482882882878,0.04515360154514751,0.02396372167394484,1.90492,1.42247,0.48245000000000005,0.2560437512395318,0.06134437582551302,2,4,2,4,111,106,104
16850,1XwqgbJaqW8x2DVLyyIyxp,1974,Alligator Records,43,blues::electric blues::louisiana blues::swamp blues,43,7735,2.953762272727273,0.1249106800576975,0.0422886706933137,3.74267,2.20777,1.5349,0.519642360582659,0.16618316165404007,4,6,0,0,88,17,5
16855,1XwqgbJaqW8x2DVLyyIyxp,1974,Alligator Records,43,blues::electric blues::louisiana blues::swamp blues,43,7735,2.953762272727273,0.1249106800576975,0.0422886706933137,3.74267,2.20777,1.5349,0.519642360582659,0.16618316165404007,4,6,0,1,88,17,1
16856,1XwqgbJaqW8x2DVLyyIyxp,1974,Alligator Records,43,blues::electric blues::louisiana blues::swamp blues,43,7735,2.953762272727273,0.1249106800576975,0.0422886706933137,3.74267,2.20777,1.5349,0.519642360582659,0.16618316165404007,4,6,0,2,88,17,11
16867,1XwqgbJaqW8x2DVLyyIyxp,1974,Alligator Records,43,blues::electric blues::louisiana blues::swamp blues,43,7735,2.953762272727273,0.1249106800576975,0.0422886706933137,3.74267,2.20777,1.5349,0.519642360582659,0.16618316165404007,4,6,1,3,88,1,1
16868,1XwqgbJaqW8x2DVLyyIyxp,1974,Alligator Records,43,blues::electric blues::louisiana blues::swamp blues,43,7735,2.953762272727273,0.1249106800576975,0.0422886706933137,3.74267,2.20777,1.5349,0.519642360582659,0.16618316165404007,4,6,2,4,88,13,13
16881,1XwqgbJaqW8x2DVLyyIyxp,1974,Alligator Records,43,blues::electric blues::louisiana blues::swamp blues,43,7735,2.953762272727273,0.1249106800576975,0.0422886706933137,3.74267,2.20777,1.5349,0.519642360582659,0.16618316165404007,4,6,3,5,88,1,1
16882,1XwqgbJaqW8x2DVLyyIyxp,1974,Alligator Records,43,blues::electric blues::louisiana blues::swamp blues,43,7735,2.953762272727273,0.1249106800576975,0.0422886706933137,3.74267,2.20777,1.5349,0.519642360582659,0.16618316165404007,4,6,4,6,88,56,56
16938,1Y3VFY4mkLqMIkqxC51p6l,1989,Columbia,46,album rock::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter,79,3920874,1.5593069369369366,0.1899860261215057,0.12184004420240026,2.35977,0.38129,1.9784800000000002,1.2688201104822099,0.24730629341139815,16,34,0,0,111,1,1
16939,1Y3VFY4mkLqMIkqxC51p6l,1989,Columbia,46,album rock::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter,79,3920874,1.5593069369369366,0.1899860261215057,0.12184004420240026,2.35977,0.38129,1.9784800000000002,1.2688201104822099,0.24730629341139815,16,34,1,1,111,28,1
16940,1Y3VFY4mkLqMIkqxC51p6l,1989,Columbia,46,album rock::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter,79,3920874,1.5593069369369366,0.1899860261215057,0.12184004420240026,2.35977,0.38129,1.9784800000000002,1.2688201104822099,0.24730629341139815,16,34,1,2,111,28,2
16942,1Y3VFY4mkLqMIkqxC51p6l,1989,Columbia,46,album rock::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter,79,3920874,1.5593069369369366,0.1899860261215057,0.12184004420240026,2.35977,0.38129,1.9784800000000002,1.2688201104822099,0.24730629341139815,16,34,1,3,111,28,2
16944,1Y3VFY4mkLqMIkqxC51p6l,1989,Columbia,46,album rock::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter,79,3920874,1.5593069369369366,0.1899860261215057,0.12184004420240026,2.35977,0.38129,1.9784800000000002,1.2688201104822099,0.24730629341139815,16,34,1,4,111,28,7
16951,1Y3VFY4mkLqMIkqxC51p6l,1989,Columbia,46,album rock::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter,79,3920874,1.5593069369369366,0.1899860261215057,0.12184004420240026,2.35977,0.38129,1.9784800000000002,1.2688201104822099,0.24730629341139815,16,34,1,5,111,28,8
16959,1Y3VFY4mkLqMIkqxC51p6l,1989,Columbia,46,album rock::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter,79,3920874,1.5593069369369366,0.1899860261215057,0.12184004420240026,2.35977,0.38129,1.9784800000000002,1.2688201104822099,0.24730629341139815,16,34,1,6,111,28,4
16963,1Y3VFY4mkLqMIkqxC51p6l,1989,Columbia,46,album rock::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter,79,3920874,1.5593069369369366,0.1899860261215057,0.12184004420240026,2.35977,0.38129,1.9784800000000002,1.2688201104822099,0.24730629341139815,16,34,1,7,111,28,2
16965,1Y3VFY4mkLqMIkqxC51p6l,1989,Columbia,46,album rock::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter,79,3920874,1.5593069369369366,0.1899860261215057,0.12184004420240026,2.35977,0.38129,1.9784800000000002,1.2688201104822099,0.24730629341139815,16,34,1,8,111,28,2
16967,1Y3VFY4mkLqMIkqxC51p6l,1989,Columbia,46,album rock::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter,79,3920874,1.5593069369369366,0.1899860261215057,0.12184004420240026,2.35977,0.38129,1.9784800000000002,1.2688201104822099,0.24730629341139815,16,34,2,9,111,6,2
16969,1Y3VFY4mkLqMIkqxC51p6l,1989,Columbia,46,album rock::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter,79,3920874,1.5593069369369366,0.1899860261215057,0.12184004420240026,2.35977,0.38129,1.9784800000000002,1.2688201104822099,0.24730629341139815,16,34,2,10,111,6,4
16973,1Y3VFY4mkLqMIkqxC51p6l,1989,Columbia,46,album rock::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter,79,3920874,1.5593069369369366,0.1899860261215057,0.12184004420240026,2.35977,0.38129,1.9784800000000002,1.2688201104822099,0.24730629341139815,16,34,3,11,111,2,2
16975,1Y3VFY4mkLqMIkqxC51p6l,1989,Columbia,46,album rock::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter,79,3920874,1.5593069369369366,0.1899860261215057,0.12184004420240026,2.35977,0.38129,1.9784800000000002,1.2688201104822099,0.24730629341139815,16,34,4,12,111,1,1
16976,1Y3VFY4mkLqMIkqxC51p6l,1989,Columbia,46,album rock::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter,79,3920874,1.5593069369369366,0.1899860261215057,0.12184004420240026,2.35977,0.38129,1.9784800000000002,1.2688201104822099,0.24730629341139815,16,34,5,13,111,2,2
16978,1Y3VFY4mkLqMIkqxC51p6l,1989,Columbia,46,album rock::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter,79,3920874,1.5593069369369366,0.1899860261215057,0.12184004420240026,2.35977,0.38129,1.9784800000000002,1.2688201104822099,0.24730629341139815,16,34,6,14,111,1,1
16979,1Y3VFY4mkLqMIkqxC51p6l,1989,Columbia,46,album rock::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter,79,3920874,1.5593069369369366,0.1899860261215057,0.12184004420240026,2.35977,0.38129,1.9784800000000002,1.2688201104822099,0.24730629341139815,16,34,7,15,111,6,1
16980,1Y3VFY4mkLqMIkqxC51p6l,1989,Columbia,46,album rock::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter,79,3920874,1.5593069369369366,0.1899860261215057,0.12184004420240026,2.35977,0.38129,1.9784800000000002,1.2688201104822099,0.24730629341139815,16,34,7,16,111,6,2
16982,1Y3VFY4mkLqMIkqxC51p6l,1989,Columbia,46,album rock::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter,79,3920874,1.5593069369369366,0.1899860261215057,0.12184004420240026,2.35977,0.38129,1.9784800000000002,1.2688201104822099,0.24730629341139815,16,34,7,17,111,6,2
16984,1Y3VFY4mkLqMIkqxC51p6l,1989,Columbia,46,album rock::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter,79,3920874,1.5593069369369366,0.1899860261215057,0.12184004420240026,2.35977,0.38129,1.9784800000000002,1.2688201104822099,0.24730629341139815,16,34,7,18,111,6,1
16985,1Y3VFY4mkLqMIkqxC51p6l,1989,Columbia,46,album rock::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter,79,3920874,1.5593069369369366,0.1899860261215057,0.12184004420240026,2.35977,0.38129,1.9784800000000002,1.2688201104822099,0.24730629341139815,16,34,8,19,111,1,1
16986,1Y3VFY4mkLqMIkqxC51p6l,1989,Columbia,46,album rock::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter,79,3920874,1.5593069369369366,0.1899860261215057,0.12184004420240026,2.35977,0.38129,1.9784800000000002,1.2688201104822099,0.24730629341139815,16,34,9,20,111,21,1
16987,1Y3VFY4mkLqMIkqxC51p6l,1989,Columbia,46,album rock::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter,79,3920874,1.5593069369369366,0.1899860261215057,0.12184004420240026,2.35977,0.38129,1.9784800000000002,1.2688201104822099,0.24730629341139815,16,34,9,21,111,21,2
16989,1Y3VFY4mkLqMIkqxC51p6l,1989,Columbia,46,album rock::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter,79,3920874,1.5593069369369366,0.1899860261215057,0.12184004420240026,2.35977,0.38129,1.9784800000000002,1.2688201104822099,0.24730629341139815,16,34,9,22,111,21,2
16991,1Y3VFY4mkLqMIkqxC51p6l,1989,Columbia,46,album rock::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter,79,3920874,1.5593069369369366,0.1899860261215057,0.12184004420240026,2.35977,0.38129,1.9784800000000002,1.2688201104822099,0.24730629341139815,16,34,9,23,111,21,1
16992,1Y3VFY4mkLqMIkqxC51p6l,1989,Columbia,46,album rock::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter,79,3920874,1.5593069369369366,0.1899860261215057,0.12184004420240026,2.35977,0.38129,1.9784800000000002,1.2688201104822099,0.24730629341139815,16,34,9,24,111,21,15
17007,1Y3VFY4mkLqMIkqxC51p6l,1989,Columbia,46,album rock::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter,79,3920874,1.5593069369369366,0.1899860261215057,0.12184004420240026,2.35977,0.38129,1.9784800000000002,1.2688201104822099,0.24730629341139815,16,34,10,25,111,1,1
17008,1Y3VFY4mkLqMIkqxC51p6l,1989,Columbia,46,album rock::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter,79,3920874,1.5593069369369366,0.1899860261215057,0.12184004420240026,2.35977,0.38129,1.9784800000000002,1.2688201104822099,0.24730629341139815,16,34,11,26,111,16,16
17024,1Y3VFY4mkLqMIkqxC51p6l,1989,Columbia,46,album rock::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter,79,3920874,1.5593069369369366,0.1899860261215057,0.12184004420240026,2.35977,0.38129,1.9784800000000002,1.2688201104822099,0.24730629341139815,16,34,12,27,111,1,1
17025,1Y3VFY4mkLqMIkqxC51p6l,1989,Columbia,46,album rock::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter,79,3920874,1.5593069369369366,0.1899860261215057,0.12184004420240026,2.35977,0.38129,1.9784800000000002,1.2688201104822099,0.24730629341139815,16,34,13,28,111,16,4
17029,1Y3VFY4mkLqMIkqxC51p6l,1989,Columbia,46,album rock::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter,79,3920874,1.5593069369369366,0.1899860261215057,0.12184004420240026,2.35977,0.38129,1.9784800000000002,1.2688201104822099,0.24730629341139815,16,34,13,29,111,16,4
17033,1Y3VFY4mkLqMIkqxC51p6l,1989,Columbia,46,album rock::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter,79,3920874,1.5593069369369366,0.1899860261215057,0.12184004420240026,2.35977,0.38129,1.9784800000000002,1.2688201104822099,0.24730629341139815,16,34,13,30,111,16,8
17041,1Y3VFY4mkLqMIkqxC51p6l,1989,Columbia,46,album rock::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter,79,3920874,1.5593069369369366,0.1899860261215057,0.12184004420240026,2.35977,0.38129,1.9784800000000002,1.2688201104822099,0.24730629341139815,16,34,14,31,111,1,1
17042,1Y3VFY4mkLqMIkqxC51p6l,1989,Columbia,46,album rock::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter,79,3920874,1.5593069369369366,0.1899860261215057,0.12184004420240026,2.35977,0.38129,1.9784800000000002,1.2688201104822099,0.24730629341139815,16,34,15,32,111,6,3
17045,1Y3VFY4mkLqMIkqxC51p6l,1989,Columbia,46,album rock::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter,79,3920874,1.5593069369369366,0.1899860261215057,0.12184004420240026,2.35977,0.38129,1.9784800000000002,1.2688201104822099,0.24730629341139815,16,34,15,33,111,6,3
17048,1Y3VFY4mkLqMIkqxC51p6l,1989,Columbia,46,album rock::classic rock::country rock::folk::folk rock::mellow gold::rock::roots rock::singer-songwriter,79,3920874,1.5593069369369366,0.1899860261215057,0.12184004420240026,2.35977,0.38129,1.9784800000000002,1.2688201104822099,0.24730629341139815,16,34,16,34,111,1,1
17049,1YfccQfdEktKVM27gG0rI4,1976,Avenue Records Catalog P&D,44,classic soul::funk::motown::quiet storm::soul,62,205476,1.06653369193154,0.07998076454374309,0.07499131546317525,1.34266,0.34677,0.9958899999999999,0.9337632814922131,0.07178324204173356,13,43,0,0,818,2,2
17050,1YfccQfdEktKVM27gG0rI4,1976,Avenue Records Catalog P&D,44,blues rock::british blues::classic rock::psychedelic rock,49,64504,1.06653369193154,0.07998076454374309,0.07499131546317525,1.34266,0.34677,0.9958899999999999,0.9337632814922131,0.07178324204173356,13,43,0,0,818,2,2
17051,1YfccQfdEktKVM27gG0rI4,1976,Avenue Records Catalog P&D,44,classic soul::funk::motown::quiet storm::soul,62,205476,1.06653369193154,0.07998076454374309,0.07499131546317525,1.34266,0.34677,0.9958899999999999,0.9337632814922131,0.07178324204173356,13,43,1,1,818,148,138
17052,1YfccQfdEktKVM27gG0rI4,1976,Avenue Records Catalog P&D,44,blues rock::british blues::classic rock::psychedelic rock,49,64504,1.06653369193154,0.07998076454374309,0.07499131546317525,1.34266,0.34677,0.9958899999999999,0.9337632814922131,0.07178324204173356,13,43,1,1,818,148,138
17189,1YfccQfdEktKVM27gG0rI4,1976,Avenue Records Catalog P&D,44,classic soul::funk::motown::quiet storm::soul,62,205476,1.06653369193154,0.07998076454374309,0.07499131546317525,1.34266,0.34677,0.9958899999999999,0.9337632814922131,0.07178324204173356,13,43,1,2,818,148,2
17190,1YfccQfdEktKVM27gG0rI4,1976,Avenue Records Catalog P&D,44,blues rock::british blues::classic rock::psychedelic rock,49,64504,1.06653369193154,0.07998076454374309,0.07499131546317525,1.34266,0.34677,0.9958899999999999,0.9337632814922131,0.07178324204173356,13,43,1,2,818,148,2
17191,1YfccQfdEktKVM27gG0rI4,1976,Avenue Records Catalog P&D,44,classic soul::funk::motown::quiet storm::soul,62,205476,1.06653369193154,0.07998076454374309,0.07499131546317525,1.34266,0.34677,0.9958899999999999,0.9337632814922131,0.07178324204173356,13,43,1,3,818,148,8
17192,1YfccQfdEktKVM27gG0rI4,1976,Avenue Records Catalog P&D,44,blues rock::british blues::classic rock::psychedelic rock,49,64504,1.06653369193154,0.07998076454374309,0.07499131546317525,1.34266,0.34677,0.9958899999999999,0.9337632814922131,0.07178324204173356,13,43,1,3,818,148,8
17199,1YfccQfdEktKVM27gG0rI4,1976,Avenue Records Catalog P&D,44,classic soul::funk::motown::quiet storm::soul,62,205476,1.06653369193154,0.07998076454374309,0.07499131546317525,1.34266,0.34677,0.9958899999999999,0.9337632814922131,0.07178324204173356,13,43,2,4,818,2,2
17200,1YfccQfdEktKVM27gG0rI4,1976,Avenue Records Catalog P&D,44,blues rock::british blues::classic rock::psychedelic rock,49,64504,1.06653369193154,0.07998076454374309,0.07499131546317525,1.34266,0.34677,0.9958899999999999,0.9337632814922131,0.07178324204173356,13,43,2,4,818,2,2
17201,1YfccQfdEktKVM27gG0rI4,1976,Avenue Records Catalog P&D,44,classic soul::funk::motown::quiet storm::soul,62,205476,1.06653369193154,0.07998076454374309,0.07499131546317525,1.34266,0.34677,0.9958899999999999,0.9337632814922131,0.07178324204173356,13,43,3,5,818,4,2
17202,1YfccQfdEktKVM27gG0rI4,1976,Avenue Records Catalog P&D,44,blues rock::british blues::classic rock::psychedelic rock,49,64504,1.06653369193154,0.07998076454374309,0.07499131546317525,1.34266,0.34677,0.9958899999999999,0.9337632814922131,0.07178324204173356,13,43,3,5,818,4,2
17203,1YfccQfdEktKVM27gG0rI4,1976,Avenue Records Catalog P&D,44,classic soul::funk::motown::quiet storm::soul,62,205476,1.06653369193154,0.07998076454374309,0.07499131546317525,1.34266,0.34677,0.9958899999999999,0.9337632814922131,0.07178324204173356,13,43,3,6,818,4,2
17204,1YfccQfdEktKVM27gG0rI4,1976,Avenue Records Catalog P&D,44,blues rock::british blues::classic rock::psychedelic rock,49,64504,1.06653369193154,0.07998076454374309,0.07499131546317525,1.34266,0.34677,0.9958899999999999,0.9337632814922131,0.07178324204173356,13,43,3,6,818,4,2
17205,1YfccQfdEktKVM27gG0rI4,1976,Avenue Records Catalog P&D,44,classic soul::funk::motown::quiet storm::soul,62,205476,1.06653369193154,0.07998076454374309,0.07499131546317525,1.34266,0.34677,0.9958899999999999,0.9337632814922131,0.07178324204173356,13,43,4,7,818,70,4
17206,1YfccQfdEktKVM27gG0rI4,1976,Avenue Records Catalog P&D,44,blues rock::british blues::classic rock::psychedelic rock,49,64504,1.06653369193154,0.07998076454374309,0.07499131546317525,1.34266,0.34677,0.9958899999999999,0.9337632814922131,0.07178324204173356,13,43,4,7,818,70,4
17209,1YfccQfdEktKVM27gG0rI4,1976,Avenue Records Catalog P&D,44,classic soul::funk::motown::quiet storm::soul,62,205476,1.06653369193154,0.07998076454374309,0.07499131546317525,1.34266,0.34677,0.9958899999999999,0.9337632814922131,0.07178324204173356,13,43,4,8,818,70,60
